qid,name,category,country,iso,lat,lon,year,year_approx,century,wikipedia,image,sitelinks,pageviews,fame_rank,url,image_by,image_licence
Q1476429,Vardøhus Fortress,fortress,Norway,NO,70.3721,31.0953,1300,0,13th century,https://en.wikipedia.org/wiki/Vard%C3%B8hus_Fortress,https://commons.wikimedia.org/wiki/Special:FilePath/Vard%C3%B8hus%20fortress%20in%20Vard%C3%B8%20seen%20from%20air.jpg?width=1280,11,5023,1503,https://thecastlemap.com/castles/vardohus-fortress/,Timo Noko,CC BY-SA 2.0
Q1565762,Smolensk Kremlin,fortress,Russia,RU,54.78183,32.03913,1595,0,16th century,https://en.wikipedia.org/wiki/Smolensk_Kremlin,https://commons.wikimedia.org/wiki/Special:FilePath/%D0%9A%D1%80%D0%B5%D0%BF%D0%BE%D1%81%D1%82%D0%BD%D0%B0%D1%8F%20%D1%81%D1%82%D0%B5%D0%BD%D0%B0%201596-1602%D0%B3.%D0%B3.%20%D1%81%D0%BC%D0%BE%D0%BB%D0%B5%D0%BD%D1%81%D0%BA%D0%BE%D0%B3%D0%BE%20%D0%BA%D1%80%D0%B5%D0%BC%D0%BB%D1%8F.jpg?width=1280,11,4969,1510,https://thecastlemap.com/castles/smolensk-kremlin/,TatianaNP,CC BY-SA 3.0
Q195821,Diaoyu Fortress,fortress,China,CN,30.00561,106.31043,,0,,https://en.wikipedia.org/wiki/Diaoyucheng,https://commons.wikimedia.org/wiki/Special:FilePath/Fishingtown.jpg?width=1280,11,10714,1200,https://thecastlemap.com/castles/diaoyu-fortress/,Harveychl at English Wikipedia,Public domain
Q11006207,Ganja Fortress,fortress,Azerbaijan,AZ,40.67672,46.35521,1550,1,16th century,https://en.wikipedia.org/wiki/Ganja_Fortress,https://commons.wikimedia.org/wiki/Special:FilePath/GanjaFortress%20004%206340.jpg?width=1280,11,495,3550,https://thecastlemap.com/castles/ganja-fortress/,Ludvig14,CC BY-SA 4.0
Q11832815,Qalat el-Gindi,ruin,Egypt,EG,29.8513,33.13,1183,0,12th century,https://en.wikipedia.org/wiki/El-Gendi_Fortress,https://commons.wikimedia.org/wiki/Special:FilePath/Sinai%20%28997009158229405171.jpg?width=1280,11,251,4178,https://thecastlemap.com/castles/qalat-el-gindi/,Benno Rothenberg,CC BY 4.0
Q5470838,Fort Bourtange,fortress,Netherlands,NL,53.006,7.192,1593,0,16th century,https://en.wikipedia.org/wiki/Fort_Bourtange,https://commons.wikimedia.org/wiki/Special:FilePath/Luchtfoto%20bourtange.jpg?width=1280,11,10707,1202,https://thecastlemap.com/castles/bourtange-fortress/,nl:Gebruiker:Bourtange,CC BY-SA 3.0
Q943153,Nardaran Fortress,fortress,Azerbaijan,AZ,40.56139,50.00481,1301,0,14th century,https://en.wikipedia.org/wiki/Nardaran_Fortress,https://commons.wikimedia.org/wiki/Special:FilePath/Castle%20of%20Nardaran%201.jpg?width=1280,11,545,3445,https://thecastlemap.com/castles/nardaran-fortress/,En Merker,CC0
Q4084055,Berdavan Fortress,fortress,Armenia,AM,41.20376,45.02056,1000,1,10th century,https://en.wikipedia.org/wiki/Berdavan_Fortress,https://commons.wikimedia.org/wiki/Special:FilePath/Berdavank%20Castle%20Armenia.jpg?width=1280,11,472,3589,https://thecastlemap.com/castles/berdavan-fortress/,Armen888,CC BY-SA 4.0
Q4174808,Russian Fort Elizabeth,fortress,United States,US,21.95167,-159.66417,1816,0,19th century,https://en.wikipedia.org/wiki/Russian_Fort_Elizabeth,https://commons.wikimedia.org/wiki/Special:FilePath/Russian%20fort%20elizabeth.mh.jpg?width=1280,11,5833,1422,https://thecastlemap.com/castles/russian-fort-elizabeth/,en:User:Mel29,Public domain
Q546166,Aniba,fortress,Egypt,EG,22.73056,32.00306,-3000,1,30th century BC,https://en.wikipedia.org/wiki/Aniba_(Nubia),https://commons.wikimedia.org/wiki/Special:FilePath/Grab%20des%20Pennut%2018.jpg?width=1280,11,971,2843,https://thecastlemap.com/castles/aniba/,Olaf Tausch,CC BY 3.0
Q2988995,Pukará de Quitor,ruin,Chile,CL,-22.89083,-68.21444,1300,0,13th century,https://en.wikipedia.org/wiki/Pukar%C3%A1_de_Quitor,https://commons.wikimedia.org/wiki/Special:FilePath/Pukar%C3%A1%20de%20Quitor%20o%20Pucar%C3%A1%20de%20Quitor%2002.JPG?width=1280,11,1191,2618,https://thecastlemap.com/castles/pukara-de-quitor/,Vessna,CC BY-SA 3.0
Q43256364,Bozhenishki Urvich,ruin,Bulgaria,BG,42.99571,23.82391,,0,,https://en.wikipedia.org/wiki/Bozhenishki_Urvich,https://commons.wikimedia.org/wiki/Special:FilePath/Bozhenishki%20Urvich%2C%20Bulgaria%2009.jpg?width=1280,11,488,3560,https://thecastlemap.com/castles/bozhenishki-urvich/,Vladimir Angelkov,CC BY-SA 4.0
Q6454959,Kłodzko Fortress,fortress,Poland,PL,50.44139,16.65306,,0,,https://en.wikipedia.org/wiki/K%C5%82odzko_Fortress,https://commons.wikimedia.org/wiki/Special:FilePath/2024%20Twierdza%20w%20K%C5%82odzku%20%2809%29.jpg?width=1280,11,4828,1526,https://thecastlemap.com/castles/klodzko-fortress/,Jacek Halicki,CC BY-SA 4.0
Q7293050,Ranigat,ruin,Pakistan,PK,34.2306,72.4488,,0,,https://en.wikipedia.org/wiki/Ranigat,https://commons.wikimedia.org/wiki/Special:FilePath/Ranigat.jpg?width=1280,11,494,3554,https://thecastlemap.com/castles/ranigat/,Hassan Khan,CC BY-SA 3.0
Q3192881,Kakavaberd,fortress,Armenia,AM,40.1194,44.7231,,0,,https://en.wikipedia.org/wiki/Kakavaberd,https://commons.wikimedia.org/wiki/Special:FilePath/Kaqavaberd.jpg?width=1280,11,763,3105,https://thecastlemap.com/castles/kakavaberd/,SevakArmenie,CC BY-SA 3.0
Q3582929,Pratapgad,fortress,India,IN,17.93622,73.57761,1656,0,17th century,https://en.wikipedia.org/wiki/Pratapgad,https://commons.wikimedia.org/wiki/Special:FilePath/Pratapgad%20The%20Fort%20of%20Valour.jpg?width=1280,11,12060,1163,https://thecastlemap.com/castles/pratapgad/,Neeraj Rane,CC BY-SA 4.0
Q315084,Alter Hof,castle,Germany,DE,48.13812,11.57789,1253,0,13th century,https://en.wikipedia.org/wiki/Alter_Hof,https://commons.wikimedia.org/wiki/Special:FilePath/Alterhof.jpg?width=1280,11,3489,1726,https://thecastlemap.com/castles/alter-hof/,Robert Theml,CC BY-SA 3.0
Q675259,Dartmouth Castle,castle,England,GB-ENG,50.34232,-3.56593,1388,0,14th century,https://en.wikipedia.org/wiki/Dartmouth_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Dartmouth%20Castle09.JPG?width=1280,11,1133,2691,https://thecastlemap.com/castles/dartmouth-castle/,Troxx,Public domain
Q460230,Jaromarsburg,castle,Germany,DE,54.67696,13.436,,0,,https://en.wikipedia.org/wiki/Jaromarsburg,https://commons.wikimedia.org/wiki/Special:FilePath/Jaromarsburg%202.jpg?width=1280,11,6090,1404,https://thecastlemap.com/castles/jaromarsburg/,,
Q686143,Fürsteneck Castle,castle,Germany,DE,50.7764,9.80806,1309,0,14th century,https://en.wikipedia.org/wiki/F%C3%BCrsteneck_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Www.burg-fuersteneck.de%20aerial%20view.jpg?width=1280,11,617,3330,https://thecastlemap.com/castles/fursteneck-castle/,"Karsten Evers, my own picture",CC BY 2.5
Q450145,Castello Aragonese (Taranto),castle,Italy,IT,40.4731,17.23399,1486,0,15th century,https://en.wikipedia.org/wiki/Castello_Aragonese_(Taranto),https://commons.wikimedia.org/wiki/Special:FilePath/Castello%20Aragonese%20-%20Taranto.jpg?width=1280,11,2346,2016,https://thecastlemap.com/castles/castello-aragonese/,ParisTaras,CC BY-SA 4.0
